player_name,position,player_id,season,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Rodney McGruder,SG,mcgruro01,2023,1103,524,0.6142136933,-0.2869119725,0.3273017208,1.501954451,-0.8527556527,0.6491987979,0.8787367444,-0.3551347967,0.5236019477,0.8745996489,0.8745996489,0,0.1146473185,-1.06817287,-0.9535255515,-0.066984275
Jordan McLaughlin,PG,mclaujo01,2023,1534,692,-0.2072848117,-0.8001310405,-1.007415852,-0.7373582127,5.586085102,4.848726889,-0.3175317832,0.4740782326,0.1565464495,1.015216516,1.210520226,-0.1953037102,-0.9333106937,-0.1765829919,-1.109893686,0.2321795187
De'Anthony Melton,SG,meltode01,2023,4918,2424,0.2445753016,1.661131441,1.905706742,-1.405495392,-0.2559321118,-1.661427504,-0.1161974389,1.323658805,1.207461366,4.939002836,4.086986532,0.8520163044,0.623262325,2.557402372,3.180664697,0.1980107477
Sam Merrill,SG,merrisa01,2023,121,59,1.050623958,-2.275119359,-1.2244954,-5.925371971,3.179966677,-2.745405294,-0.3825567326,-1.343891417,-1.72644815,0.0307945043,0.0307945043,0,2.322259633,-1.128355754,1.193903879,-0.05322990721
Chimezie Metu,PF,metuch01,2023,1533,695,-2.029467537,0.1665823884,-1.862885148,0.09643437713,4.775674484,4.872108861,-1.749518748,1.183842265,-0.5656764828,0.7805221799,0.7541197862,0.02640239368,-1.167246197,0.07872830068,-1.088517896,0.2986223449
Khris Middleton,SF,middlkh01,2023,2129,974,2.687242965,-0.6348643249,2.05237864,1.400303757,2.834108618,4.234412375,2.564404358,0.02596559767,2.590369956,2.702142035,2.228121028,0.474021007,2.793681573,-1.327840831,1.465840741,1.300099331
Patty Mills,PG,millspa02,2023,1232,572,-0.710779369,-2.896962395,-3.607741764,-1.926823217,-4.51407597,-6.440899187,-1.007770892,-3.427505184,-4.435276076,-0.4930239872,-0.5005078098,0.007483822672,-0.8157501229,-3.446950202,-4.262700325,0.653494169
Shake Milton,SG,miltosh01,2023,3353,1588,-0.2019797948,-2.368951269,-2.570931064,-0.07069464708,0.9739502787,0.9032556316,-0.2283463463,-1.817417648,-2.045763994,0.5795378741,0.4898542398,0.08968363421,-0.6794141591,-2.641506155,-3.320920315,-0.001610880714
Justin Minaya,SF,minayju01,2023,195,89,-7.494681448,-7.030866044,-14.52554749,-1.99796652,-3.885127914,-5.883094434,-6.784722153,-6.709400071,-13.49412222,-0.4893743918,-0.4893743918,0,-7.384608209,-5.394657961,-12.77926617,0.3118712225
Josh Minott,PF,minotjo01,2023,233,102,-0.916987584,0.4795420516,-0.4374455324,1.249657476,0.6069038604,1.856561336,-0.4944608017,0.550203389,0.05574258727,0.1448465605,0.1593080328,-0.01446147227,-0.2063872453,-0.1524166884,-0.3588039337,0.876679974
Davion Mitchell,PG,mitchda01,2023,3388,1587,-2.046066024,2.156483656,0.1104176319,-1.868165023,2.471420287,0.6032552643,-2.154371258,2.374673835,0.2203025766,2.393775567,2.132309556,0.2614660113,-2.145437254,1.70533573,-0.440101524,-0.7332546584
Donovan Mitchell,SG,mitchdo01,2023,5302,2639,6.175217963,-1.055667583,5.11955038,2.910157656,-0.9103148418,1.999842814,5.843208568,-1.13402043,4.709188138,10.06516728,9.445017296,0.6201499825,6.103536532,-0.08904699375,6.014489538,0.1048771454
Evan Mobley,PF,mobleev01,2023,5852,2903,-2.183025622,1.755047828,-0.4279777931,1.231398987,0.9248430761,2.156242063,-1.617209501,1.619955897,0.002746395797,4.054061537,3.846553577,0.2075079603,-1.03738728,2.332016048,1.294628768,-0.6310299441
Isaiah Mobley,PF,mobleis01,2023,171,84,-0.2294314458,3.085867195,2.856435749,-1.336081556,13.0020065,11.66592495,-0.5018368735,5.268922917,4.767086043,0.3183724829,0.3183724829,0,0.3845648825,3.626488883,4.011053766,-1.186102014
Chima Moneke,PF,monekch01,2023,18,8,-14.16000462,-10.83611973,-24.99612435,-25.05025166,-9.327769436,-34.3780211,-17.3873197,-11.14810481,-28.53542451,-0.1103940739,-0.1103940739,0,-12.01911589,-10.83721876,-22.85633465,4.937361508
Malik Monk,SG,monkma01,2023,4157,1924,2.604644811,-2.23410044,0.3705443713,-2.214476114,3.404372303,1.189896189,1.688518429,-1.188475409,0.5000430195,3.258874564,2.038677032,1.220197532,1.772473839,-1.806532592,-0.03405875277,1.43677096
Moses Moody,SG,moodymo01,2023,2112,978,-1.113011297,-1.287424409,-2.400435707,-1.652011348,-0.8933077776,-2.545319125,-1.284683044,-1.298861656,-2.5835447,0.09123200166,-0.1259019326,0.2171339342,-1.42218745,-1.942372237,-3.364559687,-0.1481096334
Xavier Moon,PG,moonxa01,2023,40,20,-1.843299396,0.3402967271,-1.503002669,-8.867293496,12.1738477,3.3065542,-3.375491215,2.86949417,-0.5059970452,0.02246905165,0.02246905165,0,-1.223740538,2.099734677,0.8759941391,-1.88995678
Wendell Moore Jr.,SG,moorewe01,2023,351,155,-3.518073196,-0.8417210596,-4.359794255,-8.138389743,-1.619959728,-9.758349471,-4.668678911,-1.056558484,-5.725237395,-0.2361390598,-0.205303605,-0.03083545485,-4.435801938,-1.755648474,-6.191450412,0.7632368157
Ja Morant,PG,moranja01,2023,4560,2135,5.19458888,0.5393889104,5.73397779,0.3968395517,2.678593123,3.075432675,4.486401255,0.9762441551,5.46264541,9.047949834,8.390999269,0.6569505652,3.426531292,1.033070727,4.459602019,0.9376947321
Markieff Morris,PF,morrima02,2023,789,355,-4.456371286,-1.968178611,-6.424549897,-2.032268277,0.1773455357,-1.854922742,-4.235558923,-1.645486748,-5.881045671,-0.5539842534,-0.5539842534,0,-4.321324569,-2.179643538,-6.500968106,0.7026661877
Marcus Morris Sr.,SF,morrima03,2023,3874,1893,-1.697873419,-1.455286662,-3.15316008,-0.829908088,-0.7651458199,-1.595053908,-1.620310237,-1.399252863,-3.019563101,-0.2525322708,0.1167826873,-0.3693149582,-2.587590692,-1.062055926,-3.649646618,-0.9151265177
Monte Morris,PG,morrimo01,2023,3518,1695,1.140791631,-0.7101837876,0.4306078434,4.583831028,-3.142271037,1.441559991,1.93282315,-1.253202135,0.6796210149,2.929284616,2.929284616,0,1.712959148,-0.7829881635,0.9299709849,-1.246025396
Trey Murphy III,SG,murphtr02,2023,5132,2448,1.425542092,0.7298514845,2.155393576,0.6665561406,-1.155779504,-0.4892233634,1.357714783,0.3612959994,1.719010783,5.60320236,5.60320236,0,0.7551671948,0.7172160089,1.472383204,0.389578592
Dejounte Murray,SG,murrade01,2023,6111,2883,1.268486595,-1.030232879,0.2382537157,-1.538830697,-1.099920661,-2.638751358,0.7314195451,-1.08845433,-0.3570347853,3.513873624,3.073867604,0.44000602,1.638610395,-0.4000176467,1.238592748,-0.573180158
Jamal Murray,PG,murraja01,2023,6004,2932,3.616062768,-0.2583217073,3.357741061,2.726128596,0.00910672923,2.735235325,3.570284213,-0.2329390749,3.337345138,9.251407287,4.278317238,4.973090049,4.100808824,-0.05597375764,4.044835066,-0.8512518204
Keegan Murray,SF,murrake02,2023,5451,2576,-0.7310547324,-0.7229983686,-1.454053101,1.782411139,-1.939247207,-0.1568360687,-0.2792679062,-1.013591327,-1.292859233,1.915683606,1.37506942,0.5406141868,-0.03417666845,-0.9581493761,-0.9923260445,-0.08239529124
Mike Muscala,C,muscami01,2023,2098,966,0.5397575513,-1.714263848,-1.174506297,3.372987456,2.728905246,6.101892702,1.146111464,-0.9163748503,0.2297366142,1.475641434,1.302057464,0.1735839702,1.145909103,-1.100256025,0.04565307812,0.150306538
Svi Mykhailiuk,SG,mykhasv01,2023,990,468,0.6223615524,1.128738415,1.751099967,1.057126458,0.7825155854,1.839642043,0.8186534191,1.140581746,1.959235165,1.124200152,1.124200152,0,0.7121158971,-0.1531857508,0.5589301462,0.2898843405
Larry Nance Jr.,PF,nancela02,2023,2897,1381,-1.207445288,2.08938596,0.8819406723,2.058629013,4.029915154,6.088544166,-0.6025053908,2.592999133,1.990493742,3.315618602,3.315618602,0,-1.205735466,1.84131675,0.6355812833,-0.7393932747
Andrew Nembhard,PG,nembhan01,2023,4439,2073,-1.542186164,-0.2086025905,-1.750788755,-1.153038752,-2.734770118,-3.887808869,-1.550744257,-0.706277945,-2.257022202,0.5241390508,0.5241390508,0,-1.333492757,-0.2565298026,-1.59002256,0.5311457093
Aaron Nesmith,SF,nesmiaa01,2023,3874,1816,-1.267185353,-0.7136219401,-1.980807293,0.6889170978,-4.097171184,-3.408254087,-0.9313819462,-1.418984488,-2.350366434,0.3719888408,0.3719888408,0,-0.350802669,-0.7566446306,-1.1074473,0.4686110999
Raul Neto,PG,netora01,2023,1035,512,0.4530532113,0.7794425038,1.232495715,-2.185618793,0.06118561879,-2.124433174,-0.08028977252,0.6060877821,0.5257980095,0.8528155512,0.8859855869,-0.03317003572,-0.04480583622,0.7227598782,0.677954042,-0.6515860776
Georges Niang,SF,niangge01,2023,3475,1669,-0.386242973,-2.683089058,-3.069332031,-1.662068951,-0.2399777327,-1.902046683,-0.7078723221,-2.354069839,-3.061942161,-0.2993661447,0.1093121661,-0.4086783108,-0.2844526005,-2.689253342,-2.973705943,0.2730826648
Daishen Nix,SG,nixda01,2023,1924,914,-4.725941647,-3.131676179,-7.857617825,-3.003876904,-0.3285211118,-3.332398016,-4.629263014,-2.6753441,-7.304607114,-2.130139531,-2.130139531,0,-4.535906047,-3.559934113,-8.09584016,0.2957036111
Zeke Nnaji,PF,nnajize01,2023,1517,740,-2.182056351,-0.9942734408,-3.176329792,-8.75330677,5.036241913,-3.717064857,-3.707297176,0.1782186174,-3.529078558,-0.2911096344,-0.3208348547,0.02972522024,-2.983223921,-1.145978315,-4.129202237,-0.6509327756
Nerlens Noel,C,noelne01,2023,428,195,-7.526274279,0.6742245989,-6.85204968,-6.954553065,-0.3360903229,-7.290643388,-7.84410762,0.5761509288,-7.267956692,-0.4537423857,-0.4537423857,0,-6.633126976,1.209256422,-5.423870555,1.029289729
Jaylen Nowell,SG,nowelja01,2023,2863,1314,0.2297393972,-2.757933358,-2.528193961,-1.280079462,-0.02886065815,-1.30894012,-0.06185675871,-2.371111496,-2.432968255,0.1648132563,0.6079616992,-0.4431484429,-0.5193822838,-2.270142266,-2.78952455,0.8162909974
Frank Ntilikina,PG,ntilila01,2023,1286,607,-4.626471542,-1.201985253,-5.828456796,0.02961722887,3.210919499,3.240536728,-3.955745942,-0.3246598453,-4.280405787,-0.4731999,-0.4731999,0,-4.61515199,-0.9953223547,-5.610474344,-0.1604901467
Kendrick Nunn,PG,nunnke01,2023,2090,964,-1.375488337,-2.731615201,-4.107103538,-1.077208774,-0.2511956846,-1.328404458,-1.389522888,-2.382494965,-3.772017853,-0.493345494,-0.493345494,0,-1.790931756,-3.010530334,-4.80146209,0.558423161
Jusuf Nurkic,C,nurkiju01,2023,2886,1391,-1.189360518,2.058036451,0.8686759327,-0.3652368817,0.9335974979,0.5683606163,-1.084826102,2.02261483,0.9377887285,2.64093373,2.64093373,0,-1.476224915,2.704039481,1.227814566,0.9160783321
Jordan Nwora,SF,nworajo01,2023,2565,1188,-1.307406035,-2.867962602,-4.175368637,-2.684375275,-3.709630034,-6.394005308,-1.671749418,-3.22815626,-4.899905678,-1.310797745,-1.310797745,0,-1.755547633,-3.508640254,-5.264187887,0.2754601144
Chuma Okeke,PF,okekech01,2023,1083,518,-2.522676225,-1.440688257,-3.963364483,-3.536983812,-3.573678438,-7.11066225,-2.870658091,-1.974475235,-4.845133326,-0.5521732055,-0.5521732055,0,-3.182246585,-1.743642567,-4.925889151,-0.2800239015
Josh Okogie,SG,okogijo01,2023,3196,1525,-0.2293114426,3.195040454,2.965729011,-0.8585113287,2.091649457,1.233138128,-0.3813682327,3.143219105,2.761850872,4.309246422,4.473974491,-0.1647280688,-0.5042871649,2.770242155,2.26595499,0.5939380755
Onyeka Okongwu,PF,okongon01,2023,4198,1980,-0.6797282707,0.8261026774,0.1463744067,1.565282177,1.418382176,2.983664353,-0.2776843213,1.013610724,0.7359264023,3.506794564,3.503695238,0.003099326096,0.2444723965,0.7102188684,0.9546912649,-0.4490242543
Isaac Okoro,SG,okorois01,2023,3533,1727,-0.992349269,1.403381961,0.4110326915,-0.320696357,-0.3399874706,-0.6606838276,-0.9099942178,1.071369371,0.1613751535,2.584981453,2.244212316,0.3407691367,-1.300260137,1.491490341,0.1912302039,-0.02823082855
KZ Okpala,SF,okpalkz01,2023,552,248,-3.562385161,3.987973041,0.4255878801,-4.084157621,6.653025217,2.568867597,-3.893179224,4.817788666,0.9246094416,0.4681707666,0.4681707666,0,-3.577337273,3.63609441,0.05875713746,0.6998674737
Victor Oladipo,SG,oladivi01,2023,2355,1151,-1.839888482,1.058718992,-0.7811694903,-0.8978978198,0.6554550994,-0.2424427204,-1.734594111,1.023480069,-0.7111140414,1.203450847,1.012542905,0.1909079415,-1.214645781,1.28150521,0.06685942844,0.255379174
Kelly Olynyk,C,olynyke01,2023,4082,1942,-0.2479688527,0.8184409098,0.5704720571,1.869626671,-0.9850672349,0.8845594357,0.1677127796,0.5308156752,0.6985284548,3.445582645,3.445582645,0,0.2421460457,0.908567599,1.150713645,0.8493307485
Eugene Omoruyi,SF,omorueu01,2023,1335,645,-2.000863735,1.216323335,-0.7845404005,0.1281700669,0.4737919738,0.6019620407,-1.644419511,1.166556283,-0.4778632278,0.7498149825,0.7498149825,0,-1.857427729,0.4575117604,-1.399915968,0.7454329693
Royce O'Neale,PF,onealro01,2023,5168,2527,-0.8421998347,0.6974952473,-0.1447045874,-1.176279285,1.740087879,0.5638085942,-0.9614544852,0.9551987907,-0.006255694499,3.515892541,3.438585376,0.07730716456,-0.6625534157,1.931743169,1.269189753,-0.5016855175
Cedi Osman,SF,osmande01,2023,3332,1641,0.2415128804,0.3068476243,0.5483605047,-0.187099242,1.793896837,1.606797595,0.1554563567,0.5868938353,0.7423501921,2.896384671,3.123091709,-0.2267070373,0.2284761154,0.08697478374,0.3154508991,-0.2962474672
Kelly Oubre Jr.,SG,oubreke01,2023,3287,1548,0.2408159208,0.5169385148,0.7577544356,-2.248685989,-0.6824107817,-2.931096771,-0.1599645242,0.3120661007,0.1521015765,2.306442081,2.306442081,0,-0.1404489018,1.0777638,0.9373148982,0.6337929107
Chris Paul,PG,paulch01,2023,4358,2139,2.413614135,-0.4746145311,1.938999604,0.7021922788,0.7117707734,1.413963052,2.193948267,-0.2721732987,1.921774968,5.043145575,4.403860678,0.639284897,2.223009749,0.9196244031,3.142634152,-1.459473799
Cameron Payne,PG,payneca01,2023,2341,1120,0.4279448968,-1.737883574,-1.309938677,0.8375458003,0.4061427661,1.243688566,0.5334397667,-1.405848328,-0.8724085616,1.063545108,1.169217858,-0.1056727501,0.3980947894,-1.053332402,-0.6552376121,0.08041495674
Gary Payton II,SG,paytoga02,2023,1171,559,0.1337930911,-0.6266538929,-0.4928608018,3.553216027,-4.711548733,-1.158332705,0.848042614,-1.523990242,-0.6759476279,0.5905024064,0.598553207,-0.008050800589,0.0005007850072,-0.6912636895,-0.6907629045,-0.1834154183
Theo Pinson,SG,pinsoth01,2023,699,323,-0.2689126816,-3.523144588,-3.79205727,-2.665329605,-1.279359072,-3.944688677,-0.8068560174,-3.24512833,-4.051984347,-0.2145297585,-0.2145297585,0,-1.398203532,-3.691259681,-5.089463213,-0.01422145931
Scotty Pippen Jr.,PG,pippesc02,2023,67,32,-1.50388532,3.855005452,2.351120132,-11.3506188,8.678743885,-2.671874919,-3.581584484,5.141436977,1.559852493,0.07090778001,0.07090778001,0,-2.455924465,3.129922267,0.6739978017,0.7794840826
Mason Plumlee,C,plumlma01,2023,4561,2145,0.9811751138,-0.01787971014,0.9632954036,1.827525533,-3.579718885,-1.752193351,1.259837419,-0.7511414466,0.5086959728,3.590926029,3.197847367,0.3930786617,0.1678761396,0.001617562778,0.1694937024,0.04668472682
Jakob Poeltl,C,poeltja01,2023,3992,1906,0.4530007047,0.4712590396,0.9242597443,0.3858533002,-1.01321902,-0.6273657195,0.498955366,0.2610690993,0.7600244654,3.446398355,3.446398355,0,0.5077038754,1.111286381,1.618990256,0.2863196561
Aleksej Pokusevski,PF,pokusal01,2023,1516,701,-1.971222451,1.095795238,-0.8754272138,-3.696599949,-4.405334497,-8.101934446,-2.452482752,0.007875942369,-2.444606809,0.1096117389,0.1096117389,0,-1.860769919,0.01571611667,-1.845053802,0.3583692145
Jordan Poole,SG,poolejo01,2023,5955,2742,-0.1618022808,-2.094107275,-2.255909555,-5.876358268,-0.175571278,-6.051929546,-1.394187954,-1.833064273,-3.227252226,-0.679874464,-0.4427970056,-0.2370774584,-0.6132699377,-2.131165128,-2.744435066,1.110575961
Kevin Porter Jr.,SG,porteke02,2023,4208,2024,1.956979217,-0.5501466883,1.406832529,0.2318348674,-0.6055897305,-0.3737548632,1.802663211,-0.5346450428,1.268018169,4.148236485,4.148236485,0,2.266674782,-0.2668746388,1.999800143,-0.02308757504
Michael Porter Jr.,SF,portemi01,2023,5078,2452,0.7585777185,-2.256653911,-1.498076193,5.102059256,0.235388891,5.337448147,1.649003056,-1.879240064,-0.2302370086,3.140413119,2.812946625,0.3274664939,2.619224313,-1.991763083,0.6274612293,-0.08967318694
Otto Porter Jr.,SF,porteot01,2023,306,146,-1.345453489,0.2923519963,-1.053101492,-3.748559115,-4.454624012,-8.203183127,-1.952780961,-0.6890666702,-2.641847631,0.008060825453,0.008060825453,0,-1.829302223,0.2304237215,-1.598878501,0.05815840776
Bobby Portis,PF,portibo01,2023,4103,1925,0.07744860995,-0.293753534,-0.2163049241,-0.4285753097,-2.922304822,-3.350880132,-0.03150892125,-0.9095810071,-0.9410899284,1.764828089,1.714024202,0.05080388732,0.4387269246,-1.400868707,-0.9621417829,-0.7022361307
Kristaps Porzingis,C,porzikr01,2023,4381,2120,2.820652539,2.008523076,4.829175616,3.557773305,-0.2615047427,3.296268562,3.143316461,1.674959472,4.818275933,8.239962892,8.239962892,0,4.034577622,1.775832217,5.810409839,0.6650073505
Micah Potter,C,pottemi01,2023,117,52,1.697156102,2.024693749,3.721849851,-8.986018817,8.139995752,-0.8460230647,-0.4327813518,3.481445113,3.048663761,0.1545114569,0.1545114569,0,-0.5595390561,1.960385824,1.400846768,0.4399678902
Dwight Powell,C,poweldw01,2023,2969,1458,-1.690228095,1.223781808,-0.4664462868,4.711919065,0.5181386396,5.230057705,-0.4791727439,1.176472866,0.6973001225,2.559563149,2.559563149,0,-1.319707793,1.214138254,-0.1055695392,-0.1883597308
Norman Powell,SG,powelno01,2023,3672,1734,1.501642439,-1.919080524,-0.4174380851,-5.713461369,-0.06044713606,-5.773908505,0.08026670421,-1.64317124,-1.562904535,1.074369074,0.7216932398,0.3526758344,-0.3775504822,-1.635397883,-2.012948365,1.076944047
Jason Preston,PG,prestja01,2023,266,125,-0.114272806,-3.533333996,-3.647606802,-1.060833769,0.3184811051,-0.7423526638,-0.2577901814,-2.888640367,-3.146430548,-0.02414189278,-0.04260897666,0.01846708388,-1.164465534,-4.424302402,-5.588767936,-0.08943003593
Joshua Primo,SG,primojo01,2023,207,93,-3.904863797,2.100021027,-1.80484277,1.18971589,2.87901824,4.068734131,-3.04022093,2.454671598,-0.5855493312,0.1041594974,0.1041594974,0,-3.556225885,0.906393541,-2.649832344,1.434245362
Taurean Prince,PF,princta02,2023,2818,1292,-2.294951973,-1.208928221,-3.503880195,-1.255707177,0.2163932064,-1.039313971,-2.207442593,-1.004874636,-3.21231723,-0.336382004,0.02456159802,-0.3609436021,-2.578476882,-1.579241341,-4.157718223,1.192960291
Payton Pritchard,PG,pritcpa01,2023,1450,700,-0.209696678,-0.6710799732,-0.8807766512,-2.327694383,1.342678378,-0.9850160052,-0.7234382807,-0.3434556025,-1.066893883,0.5975729448,0.5750005843,0.02257236049,-0.1054744715,-1.236653067,-1.342127539,-0.518295243
Trevelin Queen,SG,queentr01,2023,152,70,-5.521583513,-4.019838386,-9.541421899,-1.714889369,8.032835274,6.317945906,-5.017222675,-1.669216914,-6.686439589,-0.1417823006,-0.1417823006,0,-4.840277085,-3.349520772,-8.189797858,0.8588830005
Neemias Queta,C,quetane01,2023,70,29,-2.490879066,-3.372092133,-5.862971199,-20.2033803,-2.5513503,-22.7547306,-6.364733883,-3.341955892,-9.706689774,-0.1039114884,-0.1039114884,0,-6.15177008,-3.000081488,-9.151851567,0.9626619115
Immanuel Quickley,SG,quickim01,2023,5134,2519,1.917330549,0.7295314231,2.646861972,-2.962000715,8.442796843,5.480796128,0.9745061175,2.376847041,3.351353159,7.774905792,7.286247307,0.4886584846,1.14334154,2.658059075,3.801400615,-1.001869377
Lester Quinones,SG,quinole01,2023,41,18,-10.00084341,4.840398444,-5.160444962,3.652336925,11.99998842,15.65232535,-7.936213148,6.4910223,-1.445190848,0.01244704678,0.01244704678,0,-6.708483192,1.753532755,-4.954950436,3.910061564
Julius Randle,PF,randlju01,2023,6218,3067,1.915982766,-0.9192592988,0.996723467,2.099949355,-2.26213333,-0.1621839756,2.029299273,-1.261216486,0.7680827874,5.442206837,5.643174689,-0.2009678517,2.880782047,-1.137768649,1.743013398,-0.218131008
Austin Reaves,SG,reaveau01,2023,5167,2422,2.817659264,1.140355626,3.95801489,3.078781929,2.925002845,6.003784774,3.037568479,1.568489604,4.606058082,9.196078678,6.453196059,2.742882618,2.095392422,1.456188282,3.551580704,0.06175035884
Cam Reddish,SF,reddica01,2023,2091,990,-2.715866484,-0.9227036981,-3.638570182,-4.376527871,-1.680772215,-6.057300086,-3.244336891,-1.105381017,-4.349717908,-0.811498506,-0.811498506,0,-2.624692334,-1.077527835,-3.702220169,0.1040588186
Davon Reed,SG,reedda01,2023,729,342,-4.13766225,-0.2187972189,-4.356459469,-9.66743569,1.085466556,-8.581969134,-5.569035537,0.01478891316,-5.554246624,-0.4935468089,-0.4935468089,0,-4.348043784,-0.8976948511,-5.245738635,0.1682407564
Paul Reed,SF,reedpa01,2023,1874,912,-0.07872371098,4.242986116,4.164262405,1.182434326,0.2374558676,1.419890194,0.1446776884,3.592513542,3.737191231,3.062790826,2.20890647,0.8538843564,-0.2927468938,3.375924957,3.083178063,-0.1824623918
Naz Reid,C,reidna01,2023,2721,1251,-0.6437216131,0.5323204761,-0.111401137,-2.771745187,-0.2946797257,-3.066424912,-1.116811593,0.376412225,-0.7403993678,1.300282657,1.300282657,0,-0.6537823556,0.5829179024,-0.07086445327,1.387695042
Jared Rhoden,SG,rhodeja01,2023,408,198,-3.436405794,-1.170784883,-4.607190676,2.934473761,2.830801086,5.765274848,-2.28781348,-0.338084205,-2.625897685,0.01243533126,0.01243533126,0,-2.60557083,-1.996660817,-4.602231647,-0.8166561173
Josh Richardson,SG,richajo01,2023,3276,1530,-0.5305055138,-1.436622186,-1.9671277,-1.898172595,1.096527636,-0.8016449584,-0.8051349399,-0.9727053026,-1.777840243,0.7551818181,0.7551818181,0,-0.2032709595,-0.8291092036,-1.032380163,0.3508212824
Nick Richards,C,richani01,2023,2583,1217,-0.8531173621,-1.625684136,-2.478801498,-0.4058044762,0.1978918856,-0.2079125906,-0.7559475886,-1.331302398,-2.087249986,0.4092375649,0.4092375649,0,-1.782476694,-1.236668389,-3.019145083,-0.5574647415
Austin Rivers,SG,riverau01,2023,2262,1062,-2.223885266,-2.530305195,-4.754190461,-1.942767661,-3.329175768,-5.271943429,-2.284838182,-2.868145713,-5.152983895,-1.300726599,-1.192349243,-0.1083773558,-3.02714184,-2.269994697,-5.297136538,-0.5641433083
Duncan Robinson,SF,robindu01,2023,2253,1109,0.5785925209,-3.020416673,-2.441824152,1.843602026,-1.661952377,0.1816496487,0.8711468244,-2.944055472,-2.072908648,0.4526698344,-0.721100125,1.173769959,1.022978625,-3.232196286,-2.209217661,0.2115200372
Jeremiah Robinson-Earl,PF,robinje02,2023,1758,814,-1.764096147,-0.6452763723,-2.40937252,1.817829501,-2.758590384,-0.9407608827,-1.125158421,-1.129350325,-2.254508746,0.2051053418,0.2051053418,0,-0.9001371412,-0.8400566106,-1.740193752,-0.3303806636
Mitchell Robinson,C,robinmi01,2023,3802,1889,0.04405660394,2.471866265,2.515922869,3.170504634,1.234945158,4.405449792,0.6622656166,2.344548013,3.00681363,5.525741368,4.750208641,0.775532727,0.8586663843,2.279932642,3.138599026,-0.7464921914
Orlando Robinson,C,robinor01,2023,864,425,-1.434221723,-0.8454001812,-2.279621904,-0.1642163711,1.721311257,1.557094886,-1.259616644,-0.3814162123,-1.641032856,0.2386522113,0.2386522113,0,-2.43079722,0.0968862659,-2.333910954,-0.7600296665
Isaiah Roby,PF,robyis01,2023,1027,474,-3.573359744,-2.012509742,-5.585869486,-5.494832086,1.747975418,-3.746856668,-4.113076596,-1.246401145,-5.359477741,-0.6349723139,-0.6349723139,0,-4.417899238,-1.918525753,-6.336424991,0.625342108
David Roddy,PF,roddyda01,2023,2851,1334,-2.947080856,-0.2616744084,-3.208755265,-2.02263959,-2.811603387,-4.834242976,-2.937203968,-0.8645084088,-3.801712376,-0.7154045225,-0.6930417682,-0.02236275429,-3.273861643,-1.133325489,-4.407187132,-0.160355849
Ryan Rollins,SG,rolliry01,2023,135,62,-13.00208297,-9.896059961,-22.89814293,-23.30054824,2.613567907,-20.68698033,-15.94815726,-7.867776132,-23.81593339,-0.6911347073,-0.6911347073,0,-12.48218272,-7.843927413,-20.32611013,3.751690385
Derrick Rose,PG,rosede01,2023,739,341,-3.449950965,-0.8476413609,-4.297592326,-5.949397951,0.3678130598,-5.581584891,-4.228878968,-0.6479031501,-4.876782118,-0.3595466041,-0.2920966298,-0.06744997426,-2.914620049,-2.094750726,-5.009370775,-0.2386974468
Terrence Ross,SG,rosste01,2023,2935,1399,-0.5054265215,-1.789026429,-2.29445295,-0.2129223079,-1.465987311,-1.678909619,-0.4584647054,-1.83326197,-2.291726675,0.3208357848,0.2944283574,0.02640742744,-0.9622091768,-1.936876481,-2.899085658,-0.2125295563
Terry Rozier,SG,roziete01,2023,4714,2221,0.2285924539,-0.4823787006,-0.2537862467,1.815801427,-2.505464239,-0.6896628119,0.6806069556,-0.9213904499,-0.2407834942,2.828817597,2.828817597,0,0.8728092474,-0.1982856826,0.6745235648,-0.51514081
Ricky Rubio,PG,rubiori01,2023,1192,583,-2.704320905,4.294508668,1.590187763,-5.116734552,2.639647289,-2.477087263,-3.394015083,4.149976453,0.7559613707,1.032842077,1.105832241,-0.07299016429,-2.360464813,3.737604325,1.377139511,-0.02663499188
D'Angelo Russell,PG,russeda01,2023,5848,2777,2.367127606,-1.652349449,0.7147781576,0.1684873269,-2.440186562,-2.271699235,2.058439619,-1.938025608,0.1204140115,4.099915409,4.065793562,0.03412184683,2.128711808,-1.344888541,0.7838232674,0.8412646366
Matt Ryan,SF,ryanma01,2023,687,310,-2.328827592,-2.506268532,-4.835096123,-0.1751701826,-0.7063868601,-0.8815570428,-1.999732165,-2.285029021,-4.284761186,-0.2435558554,-0.2435558554,0,-1.508571129,-3.279072805,-4.787643934,0.3006090681
Domantas Sabonis,PF,sabondo01,2023,6254,2979,2.161883623,1.114524364,3.276407987,3.239370133,-3.20988653,0.02948360291,2.466118942,0.3167187973,2.78283774,8.410447935,8.658054592,-0.2476066572,2.232018499,0.8150719226,3.047090422,-0.3293023655
Luka Samanic,PF,samanlu01,2023,354,161,-3.429122519,-1.00598551,-4.435108029,1.064430997,1.493171877,2.557602874,-2.711207851,-0.5137143247,-3.224922176,-0.03945179579,-0.03945179579,0,-1.245746086,-0.8354261133,-2.081172199,1.14008069
